Year,Province,RandomCropYield
2000,Thai_Binh,3.6057521555405856
2001,Thai_Binh,-0.7826334640515924
2002,Thai_Binh,4.844940648801824
2003,Thai_Binh,-5.247861960817737
2004,Thai_Binh,4.006849452561966
2005,Thai_Binh,-1.1600588637438989
2006,Thai_Binh,5.649142496962526
2007,Thai_Binh,-0.6268597179486761
2008,Thai_Binh,5.7480552816160255
2009,Thai_Binh,3.466857439382146
2010,Thai_Binh,3.112751428042003
2011,Thai_Binh,1.0561071551134376
2012,Thai_Binh,0.11120313463590037
2013,Thai_Binh,-0.8324952089751747
2014,Thai_Binh,-0.0853285715279668
2015,Thai_Binh,0.3498921842753191
2016,Thai_Binh,0.2849740154468918
2017,Thai_Binh,-6.118586680299309
2018,Thai_Binh,1.1703555476247374
2019,Thai_Binh,1.4022537679782516
2020,Thai_Binh,1.3986393296806767
2000,Ha_Nam,5.259187660008713
2001,Ha_Nam,4.485431545256432
2002,Ha_Nam,3.9836736219111515
2003,Ha_Nam,0.5852049183661876
2004,Ha_Nam,2.033357989788101
2005,Ha_Nam,-0.8597878895852205
2006,Ha_Nam,3.935053490009146
2007,Ha_Nam,4.689672253328801
2008,Ha_Nam,4.514535269112102
2009,Ha_Nam,3.4764549174022292
2010,Ha_Nam,2.2369141089429547
2011,Ha_Nam,2.1868380039568933
2012,Ha_Nam,2.0662811735819844
2013,Ha_Nam,-2.1457623542529234
2014,Ha_Nam,-0.2535496594384199
2015,Ha_Nam,0.8697795352878686
2016,Ha_Nam,0.171960423139204
2017,Ha_Nam,-3.203209890335117
2018,Ha_Nam,2.057113796805716
2019,Ha_Nam,2.2278899446710057
2020,Ha_Nam,2.007781493366572
