Year,Province,RandomCropYield
2002,Ninh_Binh,1.5367190032529052
2003,Ninh_Binh,-2.516514955296259
2004,Ninh_Binh,0.9593749078436602
2005,Ninh_Binh,-6.752339040748126
2006,Ninh_Binh,1.3454051255075825
2007,Ninh_Binh,-2.0867151568100226
2008,Ninh_Binh,-0.13966821112174443
2009,Ninh_Binh,1.4818561591516186
2010,Ninh_Binh,1.5609831105892553
2011,Ninh_Binh,1.8823105697703895
2012,Ninh_Binh,1.7196324432741932
2013,Ninh_Binh,-1.868626452320136
2014,Ninh_Binh,1.2202412695665998
2015,Ninh_Binh,0.7299557255136264
2016,Ninh_Binh,0.01075655210011206
2017,Ninh_Binh,-3.5376495740947433
2018,Ninh_Binh,0.30509925350826705
2019,Ninh_Binh,0.5761749014883506
2020,Ninh_Binh,0.3627093864246902
2000,Thai_Binh,1.528993979743582
2001,Thai_Binh,-2.536908725568381
2002,Thai_Binh,2.3901151754218546
2003,Thai_Binh,-6.645200527285716
2004,Thai_Binh,1.6471336763089113
2005,Thai_Binh,-3.69076670379426
2006,Thai_Binh,2.2112420424047627
2007,Thai_Binh,-2.978370505094013
2008,Thai_Binh,2.459606883709398
2009,Thai_Binh,2.1361300388150255
2010,Thai_Binh,2.0165828202228226
2011,Thai_Binh,1.2381679679328528
2012,Thai_Binh,0.23540865194505045
2013,Thai_Binh,0.07122566225946514
2014,Thai_Binh,0.47747556887607345
2015,Thai_Binh,0.717724951794878
2016,Thai_Binh,0.529794731015869
2017,Thai_Binh,-5.8786810934609335
2018,Thai_Binh,0.32420269836447346
2019,Thai_Binh,0.7434558464920684
2020,Thai_Binh,0.9297969809218642
2000,Ha_Nam,0.466136906337816
2001,Ha_Nam,0.3664591635051764
2002,Ha_Nam,0.690171285475536
2003,Ha_Nam,-2.3200959125234917
2004,Ha_Nam,-1.094846575264242
2005,Ha_Nam,-4.199991007519081
2006,Ha_Nam,0.013497845939632214
2007,Ha_Nam,1.0201976403395534
2008,Ha_Nam,1.2045394509083067
2009,Ha_Nam,1.1356599328735442
2010,Ha_Nam,0.5772944214629092
2011,Ha_Nam,1.6885496419040464
2012,Ha_Nam,2.079677639424588
2013,Ha_Nam,-1.772995180747813
2014,Ha_Nam,-0.3580144733855235
2015,Ha_Nam,0.5556550167391094
2016,Ha_Nam,-0.08661655514626432
2017,Ha_Nam,-3.7861444638140327
2018,Ha_Nam,0.30249068596347684
2019,Ha_Nam,0.8606401294139019
2020,Ha_Nam,0.8273389517648795
2000,Thanh_Hoa,-1.2369712579607395
2001,Thanh_Hoa,0.37935545047989905
2002,Thanh_Hoa,1.1008709015455622
2003,Thanh_Hoa,0.41482698211332547
2004,Thanh_Hoa,1.50847557906026
2005,Thanh_Hoa,-2.7309314207365603
2006,Thanh_Hoa,2.083857869599953
2007,Thanh_Hoa,-1.1599046630531475
2008,Thanh_Hoa,0.5250328681812277
2009,Thanh_Hoa,0.9259223501801443
2010,Thanh_Hoa,-0.8699843301793067
2011,Thanh_Hoa,-0.9754352860200655
2012,Thanh_Hoa,0.8968213695349334
2013,Thanh_Hoa,-1.3659624766372076
2014,Thanh_Hoa,1.023465062340577
2015,Thanh_Hoa,-0.4476441266546658
2016,Thanh_Hoa,0.7079618432541537
2017,Thanh_Hoa,0.0775348589441407
2018,Thanh_Hoa,-0.7516731927076705
2019,Thanh_Hoa,0.007589575175799723
2020,Thanh_Hoa,0.3425750494716695
2000,Nghe_An,0.628921436717583
2001,Nghe_An,-0.08703776316966128
2002,Nghe_An,1.4674159257367876
2003,Nghe_An,0.5813520712171467
2004,Nghe_An,2.743840241051636
2005,Nghe_An,-1.0560499969795387
2006,Nghe_An,2.370750924903831
2007,Nghe_An,-1.7866874255180392
2008,Nghe_An,1.760704519535068
2009,Nghe_An,-1.1980036721566307
2010,Nghe_An,-5.273742432812938
2011,Nghe_An,0.6225578053463678
2012,Nghe_An,0.679966610101495
2013,Nghe_An,-1.3124464507673466
2014,Nghe_An,1.734388190520086
2015,Nghe_An,0.009540101743951368
2016,Nghe_An,1.4020788506845179
2017,Nghe_An,0.7010740051219599
2018,Nghe_An,0.6955951328364947
2019,Nghe_An,-1.6252881983916296
2020,Nghe_An,-0.07250642078225411
2000,Ha_Tinh,-0.0035897435897496166
2001,Ha_Tinh,-0.11738461538462275
2002,Ha_Tinh,1.6526910866910782
2003,Ha_Tinh,3.3066373626373604
2004,Ha_Tinh,5.444454212454204
2005,Ha_Tinh,2.9661416361416357
2006,Ha_Tinh,2.6716996336996246
2007,Ha_Tinh,-9.038871794871795
2008,Ha_Tinh,0.5344273504273431
2009,Ha_Tinh,-0.10840293040293147
2010,Ha_Tinh,-5.4673626373626405
2011,Ha_Tinh,-0.342451770451774
2012,Ha_Tinh,0.26632967032967514
2013,Ha_Tinh,-0.24101831501831583
2014,Ha_Tinh,1.53550427350428
2015,Ha_Tinh,1.995897435897433
2016,Ha_Tinh,1.8401611721611602
2017,Ha_Tinh,-7.031704517704526
2018,Ha_Tinh,2.5803003663003636
2019,Ha_Tinh,-0.5238241758241813
2020,Ha_Tinh,2.255921855921855
2000,Quang_Binh,2.7510103922397278
2001,Quang_Binh,-0.09958251643413973
2002,Quang_Binh,1.340887852776838
2003,Quang_Binh,0.6578378942396199
2004,Quang_Binh,2.436684002321101
2005,Quang_Binh,0.8628425713882066
2006,Quang_Binh,1.2217299958078627
2007,Quang_Binh,-3.5012373300530157
2008,Quang_Binh,0.4793569881724835
2009,Quang_Binh,0.0489293448512953
2010,Quang_Binh,-3.3071038656496654
2011,Quang_Binh,0.596673751036505
2012,Quang_Binh,0.045678589276739956
2013,Quang_Binh,-2.2746729565620356
2014,Quang_Binh,1.5210355078870776
2015,Quang_Binh,0.9182203769910089
2016,Quang_Binh,0.9022980451167086
2017,Quang_Binh,0.7586849066310251
2018,Quang_Binh,1.3727973559009499
2019,Quang_Binh,-1.4699482127066403
2020,Quang_Binh,-0.5841354048248135
2000,Quang_Tri,3.762564102564113
2001,Quang_Tri,0.6008888888888961
2002,Quang_Tri,3.639213675213682
2003,Quang_Tri,2.2775384615384624
2004,Quang_Tri,4.615863247863253
2005,Quang_Tri,2.25418803418804
2006,Quang_Tri,3.3925128205128274
2007,Quang_Tri,2.1308376068376162
2008,Quang_Tri,1.4691623931623994
2009,Quang_Tri,-1.3925128205128132
2010,Quang_Tri,-2.254188034188026
2011,Quang_Tri,-1.1158632478632384
2012,Quang_Tri,0.8224615384615532
2013,Quang_Tri,-4.439213675213665
2014,Quang_Tri,1.4991111111111195
2015,Quang_Tri,-0.6625641025640903
2016,Quang_Tri,1.0757606837606914
2017,Quang_Tri,-4.18591452991452
2018,Quang_Tri,0.8524102564102662
2019,Quang_Tri,-0.2092649572649421
2020,Quang_Tri,-0.6709401709401561
2000,Hue,-2.51224644088213
2001,Hue,-2.3857572495803296
2002,Hue,-2.8110318833257253
2003,Hue,0.826555293781702
2004,Hue,1.94162991764194
2005,Hue,-1.0511823758450163
2006,Hue,1.2627440492208422
2007,Hue,1.2980348287395174
2008,Hue,2.3693155986109957
2009,Hue,0.2912119947352778
2010,Hue,-1.0216503469876344
2011,Hue,0.6453542093422513
2012,Hue,-0.6931487003750476
2013,Hue,-4.12253344023955
2014,Hue,1.0718256256487493
2015,Hue,0.004554133189841991
2016,Hue,0.2902777182837397
2017,Hue,0.04362201683042599
2018,Hue,1.3792126647299128
2019,Hue,-0.0883247021178093
2020,Hue,-0.4443644478127453
2000,Long_An,-1.8000230653904339
2001,Long_An,-0.9142783736337421
2002,Long_An,0.9323511687379451
2003,Long_An,1.2536563586338403
2004,Long_An,1.9634279929632044
2005,Long_An,1.775456868635267
2006,Long_An,-3.8964662174407394
2007,Long_An,-0.5385504683555666
2008,Long_An,0.36299491280001916
2009,Long_An,-1.9780392770647452
2010,Long_An,-0.8478622410406373
2011,Long_An,1.8673168177816137
2012,Long_An,1.4812886963112106
2013,Long_An,0.7078441914574185
2014,Long_An,1.6607741001294656
2015,Long_An,1.7538692192365772
2016,Long_An,-1.3990796543119757
2017,Long_An,-4.584281723606992
2018,Long_An,-0.08794619173922058
2019,Long_An,0.003717738200577969
2020,Long_An,1.8045008631216461
2000,Tien_Giang,-1.02410256410257
2001,Tien_Giang,-1.265504273504284
2002,Tien_Giang,-0.1069059829059924
2003,Tien_Giang,-0.7483076923076979
2004,Tien_Giang,0.6102905982905966
2005,Tien_Giang,0.8688888888888826
2006,Tien_Giang,-2.572512820512827
2007,Tien_Giang,0.5860854700854645
2008,Tien_Giang,0.8446837606837576
2009,Tien_Giang,-0.6967179487179536
2010,Tien_Giang,-0.43811965811966047
2011,Tien_Giang,-0.17952136752136738
2012,Tien_Giang,0.7790769230769143
2013,Tien_Giang,0.4376752136752131
2014,Tien_Giang,1.896273504273502
2015,Tien_Giang,1.5548717948717936
2016,Tien_Giang,-0.1865299145299133
2017,Tien_Giang,-0.4279316239316273
2018,Tien_Giang,1.8306666666666658
2019,Tien_Giang,-0.3107350427350397
2020,Tien_Giang,-3.0521367521367537
2000,Ben_Tre,-2.516923076923078
2001,Ben_Tre,-1.181846153846152
2002,Ben_Tre,-0.5180512820512888
2003,Ben_Tre,-0.9255384615384656
2004,Ben_Tre,-0.9043076923076896
2005,Ben_Tre,-1.3543589743589806
2006,Ben_Tre,-2.1756923076923087
2007,Ben_Tre,-4.96830769230769
2008,Ben_Tre,2.167794871794875
2009,Ben_Tre,1.1326153846153915
2010,Ben_Tre,2.126153846153848
2011,Ben_Tre,3.6484102564102585
2012,Ben_Tre,6.299384615384618
2013,Ben_Tre,3.0790769230769257
2014,Ben_Tre,5.5874871794871765
2015,Ben_Tre,2.6246153846153817
2016,Ben_Tre,-19.80953846153846
2017,Ben_Tre,1.385025641025635
2018,Ben_Tre,6.708307692307692
2019,Ben_Tre,7.16030769230769
2020,Ben_Tre,-9.658974358974362
2000,Tra_Vinh,-0.49487179487179134
2001,Tra_Vinh,-3.6529914529914436
2002,Tra_Vinh,0.7888888888888985
2003,Tra_Vinh,1.630769230769232
2004,Tra_Vinh,0.47264957264957985
2005,Tra_Vinh,0.11452991452991768
2006,Tra_Vinh,-0.643589743589736
2007,Tra_Vinh,-4.201709401709394
2008,Tra_Vinh,1.440170940170951
2009,Tra_Vinh,-0.8179487179487097
2010,Tra_Vinh,1.7239316239316338
2011,Tra_Vinh,0.8658119658119787
2012,Tra_Vinh,5.807692307692321
2013,Tra_Vinh,3.8495726495726643
2014,Tra_Vinh,5.291452991452999
2015,Tra_Vinh,5.033333333333346
2016,Tra_Vinh,-7.124786324786314
2017,Tra_Vinh,-1.5829059829059702
2018,Tra_Vinh,2.7589743589743705
2019,Tra_Vinh,1.300854700854721
2020,Tra_Vinh,-9.757264957264944
2000,Dong_Thap,-2.942051282051281
2001,Dong_Thap,-2.017384615384614
2002,Dong_Thap,-0.15192429792429607
2003,Dong_Thap,-1.5456703296703296
2004,Dong_Thap,0.0013772893772880934
2005,Dong_Thap,1.2892185592185683
2006,Dong_Thap,-2.38214652014652
2007,Dong_Thap,0.5872820512820525
2008,Dong_Thap,0.8975042735042749
2009,Dong_Thap,0.7485201465201499
2010,Dong_Thap,1.540329670329676
2011,Dong_Thap,2.2729328449328463
2012,Dong_Thap,2.246329670329679
2013,Dong_Thap,0.36052014652015174
2014,Dong_Thap,0.7155042735042798
2015,Dong_Thap,-0.2887179487179452
2016,Dong_Thap,-1.2521465201465105
2017,Dong_Thap,-3.7747814407814317
2018,Dong_Thap,0.1433772893772911
2019,Dong_Thap,-0.09767032967032208
2020,Dong_Thap,0.902075702075706
2000,An_Giang,-1.210128210949442
2001,An_Giang,-3.784669221329615
2002,An_Giang,2.71122037466521
2003,An_Giang,-0.38898148827264833
2004,An_Giang,1.8295383660193352
2005,An_Giang,1.7629283551737984
2006,An_Giang,-1.1113278617063571
2007,An_Giang,-0.23441138404816542
2008,An_Giang,0.43383193019165134
2009,An_Giang,-1.1851085354735886
2010,An_Giang,-0.7884081560603349
2011,An_Giang,0.20809293488517966
2012,An_Giang,-0.13011015471316512
2013,An_Giang,-0.25618707546127695
2014,An_Giang,1.7580277635051047
2015,An_Giang,1.1220351945203149
2016,An_Giang,-2.2733287086109044
2017,An_Giang,-0.9558926306139242
2018,An_Giang,1.4278499852564224
2019,An_Giang,0.412740937214906
2020,An_Giang,-0.48504273505269424
2000,Kien_Giang,-0.21333333333334537
2001,Kien_Giang,-4.107538461538468
2002,Kien_Giang,-0.35140170940172055
2003,Kien_Giang,-2.2449230769230866
2004,Kien_Giang,0.31189743589742847
2005,Kien_Giang,0.5190598290598203
2006,Kien_Giang,-3.923435897435901
2007,Kien_Giang,-0.015589743589750071
2008,Kien_Giang,3.4425982905982906
2009,Kien_Giang,1.4511282051282066
2010,Kien_Giang,0.30999999999999517
2011,Kien_Giang,2.119213675213672
2012,Kien_Giang,3.278769230769228
2013,Kien_Giang,1.3886666666666656
2014,Kien_Giang,2.748905982905981
2015,Kien_Giang,2.2594871794871736
2016,Kien_Giang,-4.379589743589747
2017,Kien_Giang,-4.068324786324794
2018,Kien_Giang,-1.2067179487179516
2019,Kien_Giang,-0.894769230769235
2020,Kien_Giang,1.6675213675213598
2000,Can_Tho,-0.1479251282051237
2001,Can_Tho,-2.2264330598290556
2002,Can_Tho,1.0950590085470182
2003,Can_Tho,-0.9834489230769208
2004,Can_Tho,0.39944314529915204
2005,Can_Tho,0.8479352136752212
2006,Can_Tho,-1.6680727179487036
2007,Can_Tho,-1.5280806495726438
2008,Can_Tho,-0.040188581196566986
2009,Can_Tho,-0.25699651282050695
2010,Can_Tho,0.003995555555562191
2011,Can_Tho,-0.02571237606836263
2012,Can_Tho,0.3258796923077085
2013,Can_Tho,0.033571760683770435
2014,Can_Tho,0.8349638290598378
2015,Can_Tho,1.875555897435902
2016,Can_Tho,-0.25585203418802394
2017,Can_Tho,-1.298959965811953
2018,Can_Tho,0.4143321025641171
2019,Can_Tho,-0.019975829059816874
2020,Can_Tho,0.5829162393162548
2000,Soc_Trang,1.6794397672957615
2001,Soc_Trang,0.32675162418784964
2002,Soc_Trang,1.4800656265273489
2003,Soc_Trang,-0.23628757050049387
2004,Soc_Trang,0.5020226882895358
2005,Soc_Trang,1.3193270580826777
2006,Soc_Trang,-1.6600438059358495
2007,Soc_Trang,-3.4117592485808146
2008,Soc_Trang,-0.111488614666996
2009,Soc_Trang,-2.3349012490091496
2010,Soc_Trang,-0.5576664964220726
2011,Soc_Trang,1.8445462982794893
2012,Soc_Trang,2.3960677902807532
2013,Soc_Trang,-0.5787713652330595
2014,Soc_Trang,1.6443594869232925
2015,Soc_Trang,1.5897910019350263
2016,Soc_Trang,-2.018146165012631
2017,Soc_Trang,-0.755121358734435
2018,Soc_Trang,-0.29680392404517875
2019,Soc_Trang,0.781136794240382
2020,Soc_Trang,-0.3969685486925485
2000,Bac_Lieu,0.38666666666666316
2001,Bac_Lieu,-1.011042735042743
2002,Bac_Lieu,-2.0087521367521433
2003,Bac_Lieu,-2.3064615384615337
2004,Bac_Lieu,-0.40417094017094257
2005,Bac_Lieu,0.5981196581196571
2006,Bac_Lieu,-0.2995897435897419
2007,Bac_Lieu,-2.197299145299141
2008,Bac_Lieu,-0.1950085470085483
2009,Bac_Lieu,-1.29271794871795
2010,Bac_Lieu,-0.5904273504273476
2011,Bac_Lieu,2.5118632478632463
2012,Bac_Lieu,1.3141538461538502
2013,Bac_Lieu,1.0164444444444456
2014,Bac_Lieu,1.4187350427350438
2015,Bac_Lieu,1.7210256410256406
2016,Bac_Lieu,-0.6766837606837512
2017,Bac_Lieu,-0.37439316239316156
2018,Bac_Lieu,-0.17210256410255909
2019,Bac_Lieu,-0.5698119658119651
2020,Bac_Lieu,-0.26752136752136124
2000,Ca_Mau,2.671794871794873
2001,Ca_Mau,-0.45777777777777473
2002,Ca_Mau,-0.6873504273504238
2003,Ca_Mau,-0.5169230769230708
2004,Ca_Mau,-3.4464957264957228
2005,Ca_Mau,0.5239316239316238
2006,Ca_Mau,-0.505641025641026
2007,Ca_Mau,-1.9352136752136673
2008,Ca_Mau,-0.3647863247863228
2009,Ca_Mau,-1.0943589743589683
2010,Ca_Mau,1.7760683760683804
2011,Ca_Mau,2.9464957264957334
2012,Ca_Mau,3.816923076923082
2013,Ca_Mau,3.7873504273504324
2014,Ca_Mau,2.857777777777784
2015,Ca_Mau,-4.371794871794862
2016,Ca_Mau,-1.4013675213675185
2017,Ca_Mau,-2.9309401709401683
2018,Ca_Mau,2.2394871794871847
2019,Ca_Mau,1.9099145299145377
2020,Ca_Mau,-4.419658119658116
